"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2020,5,5,1405,1345,20,2059,2055,4,"DL",201,"N101DQ","LAX","ATL",221,1947,13,45,2020-05-05 13:00:00
2020,5,5,1405,1410,-5,1713,1732,-19,"UA",20,"N833UA","LAX","DEN",109,862,14,10,2020-05-05 14:00:00
2020,5,5,1410,1420,-10,2150,2215,-25,"B6",246,"N986JB","LAX","FLL",263,2343,14,20,2020-05-05 14:00:00
2020,5,5,1418,1420,-2,1522,1550,-28,"WN",189,"N8571Z","LAX","SFO",53,337,14,20,2020-05-05 14:00:00
2020,5,5,1419,1423,-4,1915,1928,-13,"AA",237,"N988AL","LAX","DFW",154,1235,14,23,2020-05-05 14:00:00
2020,5,5,1426,1430,-4,1527,1540,-13,"OO",273,"N287SY","LAX","LAS",47,236,14,30,2020-05-05 14:00:00
2020,5,5,1436,1445,-9,1552,1622,-30,"OO",306,"N148SY","LAX","SFO",56,337,14,45,2020-05-05 14:00:00
2020,5,5,1443,1445,-2,1546,1555,-9,"WN",136,"N481WN","LAX","LAS",40,236,14,45,2020-05-05 14:00:00
2020,5,5,1502,1500,2,1600,1615,-15,"WN",223,"N477WN","LAX","SJC",48,308,15,0,2020-05-05 15:00:00
2020,5,5,1505,1510,-5,1619,1635,-16,"WN",115,"N223WN","LAX","PHX",61,370,15,10,2020-05-05 15:00:00
2020,5,5,1517,1500,17,2059,2107,-8,"AA",46,"N973UY","LAX","ORD",206,1744,15,0,2020-05-05 15:00:00
2020,5,5,1531,1541,-10,2310,2346,-36,"AA",15,"N400AN","LAX","PHL",261,2402,15,41,2020-05-05 15:00:00
2020,5,5,1552,1555,-3,2321,2355,-34,"WN",54,"N7880D","LAX","BWI",260,2329,15,55,2020-05-05 15:00:00
2020,5,5,1554,1600,-6,1831,1855,-24,"AS",64,"N843VA","LAX","SEA",130,954,16,0,2020-05-05 16:00:00
2020,5,5,1559,1605,-6,1708,1730,-22,"WN",45,"N912WN","LAX","SMF",60,373,16,5,2020-05-05 16:00:00
2020,5,5,1614,1615,-1,1858,1847,11,"DL",73,"N541US","LAX","KOA",330,2504,16,15,2020-05-05 16:00:00
2020,5,5,1625,1635,-10,1734,1754,-20,"OO",268,"N174SY","LAX","SJC",51,308,16,35,2020-05-05 16:00:00
2020,5,5,1636,1640,-4,1748,1806,-18,"AA",97,"N401AN","LAX","PHX",58,370,16,40,2020-05-05 16:00:00
2020,5,5,1636,1640,-4,2128,2143,-15,"AA",243,"N559UW","LAX","DFW",155,1235,16,40,2020-05-05 16:00:00
2020,5,5,1638,1645,-7,1756,1810,-14,"OO",292,"N300SY","LAX","TUS",66,451,16,45,2020-05-05 16:00:00
2020,5,5,1654,1655,-1,1945,1938,7,"DL",162,"N819DX","LAX","HNL",338,2556,16,55,2020-05-05 16:00:00
2020,5,5,1657,1700,-3,1929,1940,-11,"DL",169,"N3732J","LAX","SLC",80,590,17,0,2020-05-05 17:00:00
2020,5,5,1706,1705,1,1815,1825,-10,"WN",147,"N401WN","LAX","OAK",54,337,17,5,2020-05-05 17:00:00
2020,5,5,1719,1720,-1,2300,2315,-15,"WN",128,"N217JC","LAX","MDW",210,1750,17,20,2020-05-05 17:00:00
2020,5,5,1726,1730,-4,2227,2240,-13,"WN",172,"N8600F","LAX","HOU",169,1390,17,30,2020-05-05 17:00:00
2020,5,5,1730,1730,0,1839,1857,-18,"OO",261,"N179SY","LAX","SFO",57,337,17,30,2020-05-05 17:00:00
2020,5,5,1750,1755,-5,1923,1920,3,"WN",110,"N7812G","LAX","PHX",59,370,17,55,2020-05-05 17:00:00
2020,5,5,1754,1750,4,1848,1855,-7,"WN",14,"N423WN","LAX","LAS",45,236,17,50,2020-05-05 17:00:00
2020,5,5,1820,1830,-10,1939,1949,-10,"OO",276,"N274SY","LAX","PHX",61,370,18,30,2020-05-05 18:00:00
2020,5,5,1832,1835,-3,2315,2330,-15,"WN",213,"N8524Z","LAX","DAL",153,1246,18,35,2020-05-05 18:00:00
2020,5,5,1833,1835,-2,2347,2332,15,"AA",66,"N836AA","LAX","DFW",178,1235,18,35,2020-05-05 18:00:00
2020,5,5,1859,1905,-6,2100,2113,-13,"DL",109,"N365NB","LAX","PDX",110,834,19,5,2020-05-05 19:00:00
2020,5,5,1911,1915,-4,2133,2156,-23,"DL",190,"N394DA","LAX","SEA",127,954,19,15,2020-05-05 19:00:00
2020,5,5,1912,1915,-3,2017,2034,-17,"DL",81,"N343NB","LAX","SFO",52,337,19,15,2020-05-05 19:00:00
2020,5,5,1934,1943,-9,2050,2109,-19,"AA",197,"N405AN","LAX","PHX",61,370,19,43,2020-05-05 19:00:00
2020,5,5,2003,2000,3,2257,2315,-18,"WN",12,"N8526W","LAX","DEN",103,862,20,0,2020-05-05 20:00:00
2020,5,5,2033,2045,-12,2131,2154,-23,"OO",271,"N280SY","LAX","LAS",41,236,20,45,2020-05-05 20:00:00
2020,5,5,2044,2040,4,2143,2146,-3,"OO",286,"N287SY","LAX","SJC",49,308,20,40,2020-05-05 20:00:00
2020,5,5,2148,2128,20,535,519,16,"AA",222,"N144AN","LAX","MIA",268,2342,21,28,2020-05-05 21:00:00
2020,5,5,2247,2255,-8,640,713,-33,"UA",119,"N77520","LAX","EWR",277,2454,22,55,2020-05-05 22:00:00
2020,5,5,2325,2223,62,733,654,39,"AA",232,"N929AA","LAX","BOS",289,2611,22,23,2020-05-05 22:00:00
2020,5,5,2334,2340,-6,629,650,-21,"DL",116,"N303DN","LAX","ATL",219,1947,23,40,2020-05-05 23:00:00
2020,5,5,2347,2350,-3,528,551,-23,"AA",22,"N979AN","LAX","ORD",204,1744,23,50,2020-05-05 23:00:00
2020,5,5,NA,1335,NA,NA,1455,NA,"WN",126,"N440LV","LAX","RNO",NA,391,13,35,2020-05-05 13:00:00
2020,5,5,NA,1350,NA,NA,1640,NA,"WN",17,"N919WN","LAX","SLC",NA,590,13,50,2020-05-05 13:00:00
2020,5,5,NA,1215,NA,NA,1336,NA,"OO",259,"N191SY","LAX","SJC",NA,308,12,15,2020-05-05 12:00:00
2020,5,5,NA,1455,NA,NA,1622,NA,"OO",264,"N186SY","LAX","SFO",NA,337,14,55,2020-05-05 14:00:00
2020,5,5,NA,815,NA,NA,926,NA,"OO",281,"N286SY","LAX","SJC",NA,308,8,15,2020-05-05 08:00:00
2020,5,5,NA,1030,NA,NA,1148,NA,"OO",282,"N289SY","LAX","PHX",NA,370,10,30,2020-05-05 10:00:00
2020,5,5,NA,855,NA,NA,1143,NA,"OO",287,"N276SY","LAX","ABQ",NA,677,8,55,2020-05-05 08:00:00
2020,5,6,32,45,-13,619,644,-25,"UA",157,"N801UA","LAX","ORD",210,1744,0,45,2020-05-06 00:00:00
2020,5,6,108,55,13,611,602,9,"UA",113,"N871UA","LAX","IAH",166,1379,0,55,2020-05-06 00:00:00
2020,5,6,555,600,-5,839,853,-14,"DL",146,"N3736C","LAX","SLC",85,590,6,0,2020-05-06 06:00:00
2020,5,6,607,615,-8,1128,1143,-15,"DL",141,"N6705Y","LAX","MSP",183,1535,6,15,2020-05-06 06:00:00
2020,5,6,640,645,-5,1332,1356,-24,"DL",100,"N381DZ","LAX","ATL",218,1947,6,45,2020-05-06 06:00:00
2020,5,6,651,700,-9,940,957,-17,"AS",144,"N361VA","LAX","SEA",139,954,7,0,2020-05-06 07:00:00
2020,5,6,652,700,-8,748,815,-27,"WN",76,"N422WN","LAX","SJC",48,308,7,0,2020-05-06 07:00:00
2020,5,6,654,700,-6,1010,1022,-12,"UA",152,"N833UA","LAX","DEN",113,862,7,0,2020-05-06 07:00:00
2020,5,6,656,700,-4,1240,1307,-27,"AA",185,"N965NN","LAX","ORD",205,1744,7,0,2020-05-06 07:00:00
2020,5,6,656,700,-4,1457,1519,-22,"DL",150,"N152DL","LAX","JFK",281,2475,7,0,2020-05-06 07:00:00
2020,5,6,702,705,-3,1421,1455,-34,"AA",200,"N180US","LAX","CLT",241,2125,7,5,2020-05-06 07:00:00
2020,5,6,703,705,-2,801,810,-9,"WN",69,"N781WN","LAX","LAS",45,236,7,5,2020-05-06 07:00:00
2020,5,6,705,715,-10,1407,1431,-24,"DL",153,"N393DA","LAX","DTW",224,1979,7,15,2020-05-06 07:00:00
2020,5,6,706,710,-4,1156,1210,-14,"WN",72,"N950WN","LAX","DAL",156,1246,7,10,2020-05-06 07:00:00
2020,5,6,712,715,-3,1012,1035,-23,"WN",88,"N8685B","LAX","DEN",105,862,7,15,2020-05-06 07:00:00
2020,5,6,725,715,10,1000,956,4,"DL",131,"N3743H","LAX","SEA",137,954,7,15,2020-05-06 07:00:00
2020,5,6,734,740,-6,1311,1335,-24,"WN",92,"N900WN","LAX","MDW",208,1750,7,40,2020-05-06 07:00:00
2020,5,6,735,745,-10,841,904,-23,"DL",84,"N349NB","LAX","SFO",52,337,7,45,2020-05-06 07:00:00
2020,5,6,741,745,-4,904,905,-1,"WN",202,"N8327A","LAX","OAK",53,337,7,45,2020-05-06 07:00:00
2020,5,6,759,805,-6,1552,1623,-31,"AA",187,"N357PV","LAX","PHL",273,2402,8,5,2020-05-06 08:00:00
2020,5,6,813,815,-2,923,956,-33,"OO",307,"N124SY","LAX","SFO",57,337,8,15,2020-05-06 08:00:00
2020,5,6,814,827,-13,1611,1629,-18,"AA",11,"N411AN","LAX","DCA",280,2311,8,27,2020-05-06 08:00:00
2020,5,6,814,820,-6,927,944,-17,"OO",274,"N267SY","LAX","SMF",59,373,8,20,2020-05-06 08:00:00
2020,5,6,814,815,-1,917,926,-9,"OO",281,"N280SY","LAX","SJC",50,308,8,15,2020-05-06 08:00:00
2020,5,6,817,815,2,1310,1321,-11,"AA",234,"N153AN","LAX","DFW",147,1235,8,15,2020-05-06 08:00:00
2020,5,6,821,830,-9,1634,1709,-35,"AS",50,"N238AK","LAX","JFK",288,2475,8,30,2020-05-06 08:00:00
2020,5,6,822,810,12,1034,1021,13,"DL",77,"N342NB","LAX","PDX",115,834,8,10,2020-05-06 08:00:00
2020,5,6,844,845,-1,1625,1643,-18,"UA",158,"N822UA","LAX","IAD",262,2288,8,45,2020-05-06 08:00:00
2020,5,6,848,900,-12,1145,1155,-10,"AS",79,"N440AS","LAX","SEA",133,954,9,0,2020-05-06 09:00:00
2020,5,6,848,855,-7,1129,1143,-14,"OO",287,"N274SY","LAX","ABQ",88,677,8,55,2020-05-06 08:00:00
2020,5,6,855,855,0,1556,1607,-11,"DL",160,"N324DX","LAX","ATL",219,1947,8,55,2020-05-06 08:00:00
2020,5,6,859,900,-1,1356,1420,-24,"WN",7,"N267WN","LAX","HOU",165,1390,9,0,2020-05-06 09:00:00
2020,5,6,902,910,-8,1359,1425,-26,"WN",127,"N914WN","LAX","MCI",161,1363,9,10,2020-05-06 09:00:00
2020,5,6,903,910,-7,1700,1737,-37,"UA",225,"N77539","LAX","EWR",279,2454,9,10,2020-05-06 09:00:00
2020,5,6,910,915,-5,1404,1406,-2,"DL",176,"N343NB","LAX","DFW",155,1235,9,15,2020-05-06 09:00:00
2020,5,6,912,915,-3,1604,1640,-36,"WN",111,"N8527Q","LAX","ATL",220,1947,9,15,2020-05-06 09:00:00
2020,5,6,921,921,0,1649,1702,-13,"AA",120,"N153UW","LAX","CLT",245,2125,9,21,2020-05-06 09:00:00
2020,5,6,927,935,-8,1024,1046,-22,"OO",272,"N287SY","LAX","LAS",42,236,9,35,2020-05-06 09:00:00
2020,5,6,945,1000,-15,1245,1305,-20,"HA",2,"N373HA","LAX","HNL",343,2556,10,0,2020-05-06 10:00:00
2020,5,6,948,955,-7,1235,1250,-15,"AA",21,"N818AL","LAX","HNL",331,2556,9,55,2020-05-06 09:00:00
2020,5,6,950,955,-5,1101,1121,-20,"AA",178,"N507AY","LAX","PHX",56,370,9,55,2020-05-06 09:00:00
2020,5,6,1015,1020,-5,1148,1151,-3,"OO",263,"N191SY","LAX","SFO",55,337,10,20,2020-05-06 10:00:00
2020,5,6,1026,1030,-4,1133,1148,-15,"OO",282,"N300SY","LAX","PHX",55,370,10,30,2020-05-06 10:00:00
2020,5,6,1028,1030,-2,1614,1644,-30,"UA",229,"N876UA","LAX","ORD",207,1744,10,30,2020-05-06 10:00:00
2020,5,6,1039,1045,-6,1338,1356,-18,"DL",44,"N3755D","LAX","DEN",107,862,10,45,2020-05-06 10:00:00
2020,5,6,1042,1050,-8,1337,1353,-16,"OO",258,"N193SY","LAX","BOI",97,674,10,50,2020-05-06 10:00:00
2020,5,6,1124,1130,-6,1217,1240,-23,"WN",151,"N258WN","LAX","LAS",46,236,11,30,2020-05-06 11:00:00
2020,5,6,1124,1130,-6,1353,1414,-21,"DL",164,"N3732J","LAX","SEA",131,954,11,30,2020-05-06 11:00:00
2020,5,6,1125,1130,-5,1619,1632,-13,"AA",228,"N903AA","LAX","DFW",150,1235,11,30,2020-05-06 11:00:00
2020,5,6,1131,1130,1,1432,1450,-18,"WN",87,"N8650F","LAX","DEN",106,862,11,30,2020-05-06 11:00:00
2020,5,6,1134,1140,-6,1240,1305,-25,"WN",155,"N739GB","LAX","PHX",57,370,11,40,2020-05-06 11:00:00
2020,5,6,1135,1137,-2,1903,1924,-21,"AA",174,"N186US","LAX","CLT",246,2125,11,37,2020-05-06 11:00:00
2020,5,6,1145,1130,15,1418,1410,8,"DL",80,"N3758Y","LAX","SLC",78,590,11,30,2020-05-06 11:00:00
2020,5,6,1148,1158,-10,1930,1959,-29,"AA",129,"N904AA","LAX","MIA",269,2342,11,58,2020-05-06 11:00:00
2020,5,6,1202,1205,-3,1950,2029,-39,"B6",53,"N980JT","LAX","JFK",276,2475,12,5,2020-05-06 12:00:00
2020,5,6,1206,1210,-4,1907,1928,-21,"DL",125,"N3772H","LAX","DTW",221,1979,12,10,2020-05-06 12:00:00
2020,5,6,1236,1240,-4,1344,1405,-21,"WN",70,"N8680C","LAX","SMF",57,373,12,40,2020-05-06 12:00:00
2020,5,6,1242,1245,-3,1754,1815,-21,"WN",18,"N8555Z","LAX","STL",181,1592,12,45,2020-05-06 12:00:00
2020,5,6,1243,1245,-2,1814,1840,-26,"WN",102,"N8646B","LAX","MDW",201,1750,12,45,2020-05-06 12:00:00
2020,5,6,1251,1255,-4,1357,1420,-23,"WN",99,"N8522P","LAX","OAK",54,337,12,55,2020-05-06 12:00:00
2020,5,6,1254,1300,-6,1831,1910,-39,"NK",86,"N530NK","LAX","ORD",199,1744,13,0,2020-05-06 13:00:00
2020,5,6,1257,1255,2,1833,1855,-22,"WN",19,"N8575Z","LAX","BNA",203,1797,12,55,2020-05-06 12:00:00
2020,5,6,1258,1300,-2,1808,1824,-16,"DL",142,"N3756","LAX","MSP",177,1535,13,0,2020-05-06 13:00:00
2020,5,6,1302,1311,-9,2118,2138,-20,"B6",61,"N978JB","LAX","BOS",294,2611,13,11,2020-05-06 13:00:00
2020,5,6,1307,1315,-8,2054,2134,-40,"UA",173,"N78509","LAX","EWR",269,2454,13,15,2020-05-06 13:00:00
2020,5,6,1311,1250,21,1815,1809,6,"UA",124,"N871UA","LAX","IAH",168,1379,12,50,2020-05-06 12:00:00
2020,5,6,1330,1335,-5,1434,1455,-21,"WN",126,"N429WN","LAX","RNO",55,391,13,35,2020-05-06 13:00:00
2020,5,6,1340,1345,-5,2102,2129,-27,"AA",170,"N198UW","LAX","CLT",243,2125,13,45,2020-05-06 13:00:00
2020,5,6,1344,1345,-1,1447,1505,-18,"DL",41,"N349NB","LAX","SFO",52,337,13,45,2020-05-06 13:00:00
2020,5,6,1349,1350,-1,1618,1640,-22,"WN",17,"N441WN","LAX","SLC",80,590,13,50,2020-05-06 13:00:00
2020,5,6,1414,1420,-6,1518,1550,-32,"WN",189,"N8687A","LAX","SFO",52,337,14,20,2020-05-06 14:00:00
2020,5,6,1416,1410,6,1723,1732,-9,"UA",20,"N772UA","LAX","DEN",106,862,14,10,2020-05-06 14:00:00
2020,5,6,1419,1345,34,2110,2055,15,"DL",201,"N302DN","LAX","ATL",218,1947,13,45,2020-05-06 13:00:00
2020,5,6,1422,1430,-8,1524,1540,-16,"OO",273,"N287SY","LAX","LAS",45,236,14,30,2020-05-06 14:00:00
2020,5,6,1442,1445,-3,1536,1555,-19,"WN",136,"N487WN","LAX","LAS",41,236,14,45,2020-05-06 14:00:00
2020,5,6,1442,1445,-3,1553,1622,-29,"OO",306,"N124SY","LAX","SFO",56,337,14,45,2020-05-06 14:00:00
2020,5,6,1452,1500,-8,1551,1615,-24,"WN",223,"N233LV","LAX","SJC",49,308,15,0,2020-05-06 15:00:00
2020,5,6,1455,1500,-5,2034,2107,-33,"AA",46,"N549UW","LAX","ORD",203,1744,15,0,2020-05-06 15:00:00
2020,5,6,1506,1510,-4,1612,1635,-23,"WN",115,"N462WN","LAX","PHX",57,370,15,10,2020-05-06 15:00:00
2020,5,6,1539,1541,-2,2328,2346,-18,"AA",15,"N155UW","LAX","PHL",272,2402,15,41,2020-05-06 15:00:00
2020,5,6,1548,1555,-7,2322,2355,-33,"WN",54,"N8509U","LAX","BWI",265,2329,15,55,2020-05-06 15:00:00
2020,5,6,1553,1550,3,2044,2045,-1,"AA",13,"N803AL","LAX","DFW",141,1235,15,50,2020-05-06 15:00:00
2020,5,6,1554,1600,-6,1858,1847,11,"DL",145,"N822DX","LAX","LIH",346,2615,16,0,2020-05-06 16:00:00
2020,5,6,1603,1605,-2,1710,1730,-20,"WN",45,"N7888A","LAX","SMF",59,373,16,5,2020-05-06 16:00:00
2020,5,6,1625,1635,-10,1730,1754,-24,"OO",268,"N193SY","LAX","SJC",50,308,16,35,2020-05-06 16:00:00
2020,5,6,1636,1640,-4,1747,1806,-19,"AA",97,"N982VJ","LAX","PHX",56,370,16,40,2020-05-06 16:00:00
2020,5,6,1636,1645,-9,1752,1810,-18,"OO",292,"N274SY","LAX","TUS",64,451,16,45,2020-05-06 16:00:00
2020,5,6,1650,1655,-5,1946,1938,8,"DL",162,"N821DX","LAX","HNL",342,2556,16,55,2020-05-06 16:00:00
2020,5,6,1654,1600,54,1927,1855,32,"AS",64,"N637VA","LAX","SEA",129,954,16,0,2020-05-06 16:00:00
2020,5,6,1654,1600,54,1938,1831,67,"DL",121,"N820DX","LAX","OGG",328,2486,16,0,2020-05-06 16:00:00
2020,5,6,1701,1705,-4,1806,1825,-19,"WN",147,"N754SW","LAX","OAK",56,337,17,5,2020-05-06 17:00:00
2020,5,6,1723,1730,-7,1829,1857,-28,"OO",261,"N181SY","LAX","SFO",52,337,17,30,2020-05-06 17:00:00
2020,5,6,1723,1700,23,1957,1940,17,"DL",169,"N3758Y","LAX","SLC",83,590,17,0,2020-05-06 17:00:00
2020,5,6,1725,1730,-5,2217,2240,-23,"WN",172,"N760SW","LAX","HOU",162,1390,17,30,2020-05-06 17:00:00
2020,5,6,1743,1750,-7,1834,1855,-21,"WN",14,"N555LV","LAX","LAS",42,236,17,50,2020-05-06 17:00:00
2020,5,6,1746,1720,26,2325,2315,10,"WN",128,"N914WN","LAX","MDW",209,1750,17,20,2020-05-06 17:00:00
2020,5,6,1754,1755,-1,1911,1920,-9,"WN",110,"N7743B","LAX","PHX",61,370,17,55,2020-05-06 17:00:00
2020,5,6,1819,1830,-11,1925,1949,-24,"OO",276,"N300SY","LAX","PHX",58,370,18,30,2020-05-06 18:00:00
2020,5,6,1827,1835,-8,2314,2332,-18,"AA",66,"N301NW","LAX","DFW",148,1235,18,35,2020-05-06 18:00:00
2020,5,6,1828,1835,-7,2305,2330,-25,"WN",213,"N8562Z","LAX","DAL",149,1246,18,35,2020-05-06 18:00:00
2020,5,6,1904,1915,-11,2124,2156,-32,"DL",190,"N3755D","LAX","SEA",127,954,19,15,2020-05-06 19:00:00
2020,5,6,1905,1915,-10,2007,2034,-27,"DL",81,"N349NB","LAX","SFO",50,337,19,15,2020-05-06 19:00:00
2020,5,6,1906,1905,1,2112,2113,-1,"DL",109,"N369NB","LAX","PDX",116,834,19,5,2020-05-06 19:00:00
2020,5,6,1935,1943,-8,2051,2109,-18,"AA",197,"N809AW","LAX","PHX",60,370,19,43,2020-05-06 19:00:00
2020,5,6,1950,2000,-10,2247,2315,-28,"WN",12,"N8542Z","LAX","DEN",106,862,20,0,2020-05-06 20:00:00
2020,5,6,2024,2040,-16,2130,2146,-16,"OO",286,"N275SY","LAX","SJC",51,308,20,40,2020-05-06 20:00:00
2020,5,6,2034,2045,-11,2129,2154,-25,"OO",271,"N280SY","LAX","LAS",43,236,20,45,2020-05-06 20:00:00
2020,5,6,2110,2128,-18,442,519,-37,"AA",222,"N135NN","LAX","MIA",258,2342,21,28,2020-05-06 21:00:00
2020,5,6,2126,2133,-7,511,539,-28,"AA",107,"N161UW","LAX","PHL",269,2402,21,33,2020-05-06 21:00:00
2020,5,6,2211,2221,-10,628,652,-24,"AA",232,"N905AU","LAX","BOS",296,2611,22,21,2020-05-06 22:00:00
2020,5,6,2223,2229,-6,541,609,-28,"AA",192,"N586UW","LAX","CLT",240,2125,22,29,2020-05-06 22:00:00
2020,5,6,2240,2245,-5,617,639,-22,"AA",137,"N140AN","LAX","MIA",262,2342,22,45,2020-05-06 22:00:00
2020,5,6,2255,2255,0,638,713,-35,"UA",119,"N45905","LAX","EWR",262,2454,22,55,2020-05-06 22:00:00
2020,5,6,2344,2340,4,639,650,-11,"DL",116,"N326DN","LAX","ATL",218,1947,23,40,2020-05-06 23:00:00
2020,5,6,2346,2350,-4,532,551,-19,"AA",22,"N857NN","LAX","ORD",206,1744,23,50,2020-05-06 23:00:00
2020,5,6,NA,1215,NA,NA,1336,NA,"OO",259,"N174SY","LAX","SJC",NA,308,12,15,2020-05-06 12:00:00
2020,5,6,NA,1455,NA,NA,1622,NA,"OO",264,"N198SY","LAX","SFO",NA,337,14,55,2020-05-06 14:00:00
2020,5,6,NA,800,NA,NA,1317,NA,"G4",28,NA,"LAX","SGF",NA,1423,8,0,2020-05-06 08:00:00
2020,5,7,4,2355,9,737,804,-27,"AA",9,"N145AN","LAX","PHL",255,2402,23,55,2020-05-07 23:00:00
2020,5,7,17,20,-3,740,810,-30,"AA",148,"N575UW","LAX","CLT",239,2125,0,20,2020-05-07 00:00:00
2020,5,7,41,45,-4,620,644,-24,"UA",157,"N879UA","LAX","ORD",200,1744,0,45,2020-05-07 00:00:00
2020,5,7,55,55,0,548,602,-14,"UA",113,"N871UA","LAX","IAH",158,1379,0,55,2020-05-07 00:00:00
2020,5,7,555,600,-5,840,853,-13,"DL",146,"N3736C","LAX","SLC",82,590,6,0,2020-05-07 06:00:00
2020,5,7,608,615,-7,1141,1143,-2,"DL",141,"N822DX","LAX","MSP",185,1535,6,15,2020-05-07 06:00:00
2020,5,7,626,630,-4,1127,1134,-7,"AA",231,"N830NN","LAX","DFW",153,1235,6,30,2020-05-07 06:00:00
2020,5,7,638,645,-7,1341,1356,-15,"DL",100,"N101DQ","LAX","ATL",227,1947,6,45,2020-05-07 06:00:00
2020,5,7,648,700,-12,929,957,-28,"AS",144,"N635VA","LAX","SEA",131,954,7,0,2020-05-07 07:00:00
2020,5,7,654,700,-6,751,815,-24,"WN",76,"N8522P","LAX","SJC",47,308,7,0,2020-05-07 07:00:00
2020,5,7,654,700,-6,1412,1453,-41,"AA",200,"N196UW","LAX","CLT",244,2125,7,0,2020-05-07 07:00:00
2020,5,7,657,700,-3,1001,1022,-21,"UA",152,"N822UA","LAX","DEN",106,862,7,0,2020-05-07 07:00:00
2020,5,7,702,710,-8,1154,1210,-16,"WN",72,"N718SW","LAX","DAL",151,1246,7,10,2020-05-07 07:00:00
2020,5,7,702,715,-13,1402,1431,-29,"DL",153,"N393DA","LAX","DTW",222,1979,7,15,2020-05-07 07:00:00
2020,5,7,704,705,-1,801,810,-9,"WN",69,"N935WN","LAX","LAS",39,236,7,5,2020-05-07 07:00:00
2020,5,7,710,715,-5,957,956,1,"DL",131,"N3751B","LAX","SEA",142,954,7,15,2020-05-07 07:00:00
2020,5,7,712,700,12,1507,1519,-12,"DL",150,"N704X","LAX","JFK",272,2475,7,0,2020-05-07 07:00:00
2020,5,7,715,715,0,1021,1035,-14,"WN",88,"N8558Z","LAX","DEN",110,862,7,15,2020-05-07 07:00:00
2020,5,7,736,745,-9,843,904,-21,"DL",84,"N365NB","LAX","SFO",53,337,7,45,2020-05-07 07:00:00
2020,5,7,737,740,-3,1320,1335,-15,"WN",92,"N8634A","LAX","MDW",207,1750,7,40,2020-05-07 07:00:00
2020,5,7,740,745,-5,845,905,-20,"WN",202,"N8551Q","LAX","OAK",53,337,7,45,2020-05-07 07:00:00
2020,5,7,755,800,-5,1549,1625,-36,"AA",1,"N108NN","LAX","JFK",277,2475,8,0,2020-05-07 08:00:00
2020,5,7,759,800,-1,1310,1257,13,"AA",234,"N818AL","LAX","DFW",136,1235,8,0,2020-05-07 08:00:00
2020,5,7,805,815,-10,1604,1635,-31,"AA",93,"N410AN","LAX","PHL",284,2402,8,15,2020-05-07 08:00:00
2020,5,7,805,810,-5,1012,1021,-9,"DL",77,"N342NB","LAX","PDX",114,834,8,10,2020-05-07 08:00:00
2020,5,7,809,815,-6,908,926,-18,"OO",281,"N292SY","LAX","SJC",48,308,8,15,2020-05-07 08:00:00
2020,5,7,811,815,-4,917,956,-39,"OO",307,"N124SY","LAX","SFO",53,337,8,15,2020-05-07 08:00:00
2020,5,7,819,818,1,1558,1629,-31,"AA",4,"N411AN","LAX","DCA",264,2311,8,18,2020-05-07 08:00:00
2020,5,7,819,820,-1,927,944,-17,"OO",274,"N280SY","LAX","SMF",58,373,8,20,2020-05-07 08:00:00
2020,5,7,839,845,-6,1624,1643,-19,"UA",158,"N827UA","LAX","IAD",263,2288,8,45,2020-05-07 08:00:00
2020,5,7,840,850,-10,1020,1027,-7,"AA",178,"N822AW","LAX","PHX",57,370,8,50,2020-05-07 08:00:00
2020,5,7,847,855,-8,1547,1607,-20,"DL",160,"N393DN","LAX","ATL",220,1947,8,55,2020-05-07 08:00:00
2020,5,7,849,855,-6,1129,1143,-14,"OO",287,"N300SY","LAX","ABQ",88,677,8,55,2020-05-07 08:00:00
2020,5,7,854,900,-6,1636,1704,-28,"AA",154,"N933NN","LAX","MIA",263,2342,9,0,2020-05-07 09:00:00
2020,5,7,855,900,-5,1124,1155,-31,"AS",79,"N593AS","LAX","SEA",130,954,9,0,2020-05-07 09:00:00
2020,5,7,903,900,3,1406,1420,-14,"WN",7,"N555LV","LAX","HOU",165,1390,9,0,2020-05-07 09:00:00
2020,5,7,903,910,-7,1402,1425,-23,"WN",127,"N411WN","LAX","MCI",161,1363,9,10,2020-05-07 09:00:00
2020,5,7,904,910,-6,1657,1737,-40,"UA",225,"N77520","LAX","EWR",273,2454,9,10,2020-05-07 09:00:00
2020,5,7,924,915,9,1613,1640,-27,"WN",111,"N8321D","LAX","ATL",218,1947,9,15,2020-05-07 09:00:00
2020,5,7,925,935,-10,1201,1220,-19,"AA",21,"N813AN","LAX","HNL",317,2556,9,35,2020-05-07 09:00:00
2020,5,7,935,935,0,1033,1046,-13,"OO",272,"N275SY","LAX","LAS",42,236,9,35,2020-05-07 09:00:00
2020,5,7,949,955,-6,1526,1607,-41,"AA",244,"N357PV","LAX","ORD",201,1744,9,55,2020-05-07 09:00:00
2020,5,7,953,915,38,1436,1406,30,"DL",176,"N349NB","LAX","DFW",145,1235,9,15,2020-05-07 09:00:00
2020,5,7,954,1000,-6,1245,1305,-20,"HA",2,"N399HA","LAX","HNL",332,2556,10,0,2020-05-07 10:00:00
2020,5,7,958,1000,-2,1744,1805,-21,"AA",129,"N898NN","LAX","MIA",271,2342,10,0,2020-05-07 10:00:00
